Sample_01,Sample_02,Sample_03
-0.201721191,-0.042114258,-0.005493164
-0.199890137,-0.042114258,-0.004577637
-0.202026367,-0.041503906,-0.005493164
-0.202636719,-0.041809082,-0.004272461
-0.204162598,-0.040283203,-0.003051758
-0.204162598,-0.039978027,-0.005187988
-0.20324707,-0.0390625,-0.006103516
-0.201721191,-0.038757324,-0.007019043
-0.20111084,-0.039672852,-0.007629395
-0.200805664,-0.042114258,-0.008544922
-0.200195313,-0.040893555,-0.006103516
-0.200500488,-0.041809082,-0.00579834
-0.201721191,-0.042419434,-0.002746582
-0.20324707,-0.041503906,-0.002746582
-0.204162598,-0.039672852,-0.00579834
-0.204162598,-0.040588379,-0.006408691
-0.202331543,-0.040283203,-0.005187988
-0.201416016,-0.039367676,-0.006103516
-0.200500488,-0.039672852,-0.00793457
-0.20111084,-0.041503906,-0.006713867
-0.201721191,-0.04119873,-0.005493164
-0.200195313,-0.042114258,-0.004272461
-0.201721191,-0.04119873,-0.003967285
-0.202331543,-0.04119873,-0.004882813
-0.202941895,-0.040588379,-0.006103516
-0.204162598,-0.040283203,-0.005493164
-0.20324707,-0.040283203,-0.006103516
-0.202026367,-0.0390625,-0.007019043
-0.20111084,-0.0390625,-0.009460449
-0.200805664,-0.041503906,-0.007629395
-0.198364258,-0.04119873,-0.00579834
-0.199890137,-0.042114258,-0.006408691
-0.202331543,-0.042419434,-0.006103516
-0.202331543,-0.040893555,-0.004577637
-0.204467773,-0.039978027,-0.003356934
-0.204772949,-0.039367676,-0.005187988
-0.202331543,-0.039672852,-0.007019043
-0.20111084,-0.039672852,-0.009460449
-0.201416016,-0.040283203,-0.007019043
-0.199890137,-0.040893555,-0.00793457
-0.198669434,-0.041503906,-0.005187988
-0.200500488,-0.041503906,-0.004882813
-0.20111084,-0.04119873,-0.006713867
-0.202026367,-0.04119873,-0.004272461
-0.20324707,-0.040283203,-0.004577637
-0.204162598,-0.040893555,-0.004577637
-0.203552246,-0.040283203,-0.007629395
-0.200805664,-0.039367676,-0.008239746
-0.199890137,-0.040588379,-0.006408691
-0.200500488,-0.039978027,-0.008850098
-0.197753906,-0.042114258,-0.00579834
-0.200500488,-0.041809082,-0.00579834
-0.201416016,-0.041503906,-0.004882813
-0.200805664,-0.040588379,-0.00213623
-0.20324707,-0.040893555,-0.003356934
-0.202941895,-0.039672852,-0.006103516
-0.202636719,-0.038757324,-0.007019043
-0.201721191,-0.039367676,-0.006713867
-0.200805664,-0.039367676,-0.007019043
-0.199890137,-0.04119873,-0.006408691
-0.19744873,-0.040588379,-0.007324219
-0.199584961,-0.041503906,-0.004882813
-0.201721191,-0.04119873,-0.00579834
-0.201721191,-0.041503906,-0.004272461
-0.20324707,-0.041503906,-0.003662109
-0.20324707,-0.039672852,-0.00579834
-0.202331543,-0.039367676,-0.00579834
-0.202026367,-0.039978027,-0.007324219
-0.200500488,-0.039367676,-0.00579834
-0.200805664,-0.04119873,-0.00793457
-0.198669434,-0.041503906,-0.006103516
-0.199279785,-0.041503906,-0.004272461
-0.200805664,-0.042724609,-0.003356934
-0.202636719,-0.041503906,-0.004272461
-0.202941895,-0.041809082,-0.002746582
-0.204772949,-0.039978027,-0.004577637
-0.203552246,-0.039672852,-0.00793457
-0.200805664,-0.040283203,-0.008239746
-0.199584961,-0.040283203,-0.006408691
-0.198974609,-0.041809082,-0.007324219
-0.198364258,-0.041503906,-0.005187988
-0.198974609,-0.041503906,-0.005493164
-0.20111084,-0.042114258,-0.003662109
-0.202026367,-0.041809082,-0.004577637
-0.202941895,-0.04119873,-0.002441406
-0.203552246,-0.040283203,-0.004882813
-0.201721191,-0.040588379,-0.008544922
-0.200805664,-0.039367676,-0.007629395
-0.199890137,-0.040588379,-0.007324219
-0.199584961,-0.039978027,-0.008239746
-0.198364258,-0.040588379,-0.004577637
-0.199890137,-0.042114258,-0.006103516
-0.200195313,-0.040893555,-0.005187988
-0.200805664,-0.04119873,-0.005493164
-0.202636719,-0.040588379,-0.00579834
-0.203552246,-0.039978027,-0.004272461
-0.201416016,-0.039672852,-0.007324219
-0.200500488,-0.039367676,-0.007324219
-0.200805664,-0.039978027,-0.008239746
-0.199584961,-0.041503906,-0.007629395
-0.198364258,-0.042114258,-0.006408691
-0.199584961,-0.041809082,-0.00579834
-0.199890137,-0.042114258,-0.003356934
-0.201721191,-0.040588379,-0.006103516
-0.202941895,-0.040283203,-0.006103516
-0.204467773,-0.039367676,-0.006713867
-0.200805664,-0.038452148,-0.006408691
-0.200500488,-0.0390625,-0.008239746
-0.200500488,-0.040283203,-0.006408691
-0.200195313,-0.041503906,-0.004272461
-0.198364258,-0.04119873,-0.00579834
-0.199584961,-0.041809082,-0.003967285
-0.199890137,-0.041503906,-0.002746582
-0.202636719,-0.042419434,-0.004882813
-0.20324707,-0.040893555,-0.004882813
-0.202941895,-0.040588379,-0.006713867
-0.202331543,-0.0390625,-0.006408691
-0.20111084,-0.038757324,-0.006408691
-0.200805664,-0.040588379,-0.007324219
-0.199584961,-0.04119873,-0.005187988
-0.197753906,-0.041503906,-0.006713867
-0.199279785,-0.04119873,-0.003967285
-0.200805664,-0.041503906,-0.005187988
-0.200805664,-0.040893555,-0.003356934
-0.20111084,-0.040588379,-0.003967285
-0.202941895,-0.040283203,-0.006713867
-0.20111084,-0.038757324,-0.006408691
-0.199890137,-0.039367676,-0.008239746
-0.199890137,-0.039672852,-0.006408691
-0.199279785,-0.040588379,-0.004882813
-0.197753906,-0.041809082,-0.005493164
-0.200500488,-0.042114258,-0.005187988
-0.200195313,-0.041809082,-0.005493164
-0.201721191,-0.042419434,-0.001831055
-0.201416016,-0.040893555,-0.003662109
-0.201721191,-0.040893555,-0.004882813
-0.200805664,-0.039672852,-0.006408691
-0.201416016,-0.039672852,-0.007019043
-0.199890137,-0.039978027,-0.010375977
-0.200500488,-0.040588379,-0.008850098
-0.19744873,-0.04119873,-0.006713867
-0.199279785,-0.041503906,-0.005187988
-0.20111084,-0.041503906,-0.003356934
-0.200500488,-0.041809082,-0.005493164
-0.202636719,-0.040283203,-0.007019043
-0.20324707,-0.039978027,-0.003967285
-0.201721191,-0.039978027,-0.00793457
-0.202331543,-0.039367676,-0.007324219
-0.199279785,-0.040588379,-0.009460449
-0.199584961,-0.040283203,-0.007019043
-0.197753906,-0.040893555,-0.006408691
-0.199584961,-0.042114258,-0.005187988
-0.198669434,-0.042724609,-0.003967285
-0.200500488,-0.040893555,-0.006408691
-0.20111084,-0.040893555,-0.006713867
-0.201416016,-0.040283203,-0.005187988
-0.200805664,-0.039672852,-0.007019043
-0.199279785,-0.039672852,-0.007629395
-0.198669434,-0.039367676,-0.006408691
-0.199279785,-0.039672852,-0.006103516
-0.198669434,-0.042114258,-0.007019043
-0.199279785,-0.041503906,-0.004882813
-0.200805664,-0.041809082,-0.004272461
-0.20111084,-0.042724609,-0.003662109
-0.20111084,-0.040893555,-0.003662109
-0.201416016,-0.039672852,-0.005493164
-0.202026367,-0.040283203,-0.007629395
-0.199890137,-0.040283203,-0.008239746
-0.198974609,-0.040588379,-0.006408691
-0.199584961,-0.041503906,-0.006103516
-0.19744873,-0.041809082,-0.006103516
-0.200195313,-0.041503906,-0.00579834
-0.200500488,-0.041503906,-0.00213623
-0.200805664,-0.041809082,-0.002746582
-0.201416016,-0.041503906,-0.003967285
-0.202331543,-0.040283203,-0.004577637
-0.20111084,-0.039978027,-0.005493164
-0.200195313,-0.040283203,-0.007324219
-0.199279785,-0.039978027,-0.007019043
-0.197753906,-0.040588379,-0.008544922
-0.199279785,-0.041503906,-0.006408691
-0.198974609,-0.042114258,-0.005187988
-0.200500488,-0.042114258,-0.003967285
-0.202026367,-0.041503906,-0.003356934
-0.20111084,-0.040283203,-0.004272461
-0.200500488,-0.040283203,-0.005187988
-0.201721191,-0.039672852,-0.007019043
-0.199890137,-0.039367676,-0.006713867
-0.198669434,-0.040893555,-0.008544922
-0.198364258,-0.039672852,-0.008544922
-0.198974609,-0.04119873,-0.006103516
-0.199584961,-0.041503906,-0.004272461
-0.200195313,-0.04119873,-0.004577637
-0.200500488,-0.04119873,-0.004882813
-0.200805664,-0.040588379,-0.005187988
-0.201721191,-0.039672852,-0.005493164
-0.20111084,-0.039978027,-0.006408691
-0.200500488,-0.039367676,-0.007324219
-0.199584961,-0.039672852,-0.009155273
-0.197143555,-0.040283203,-0.00793457
-0.198059082,-0.04119873,-0.007324219
-0.198364258,-0.041503906,-0.004577637
-0.199584961,-0.041503906,-0.004882813
-0.198974609,-0.042114258,-0.004882813
-0.201721191,-0.040283203,-0.003662109
-0.20111084,-0.040283203,-0.004577637
-0.200500488,-0.039367676,-0.007324219
-0.199279785,-0.039672852,-0.007019043
-0.199584961,-0.039367676,-0.007324219
-0.198059082,-0.040283203,-0.00793457
-0.198669434,-0.041809082,-0.006103516
-0.201416016,-0.041809082,-0.006103516
-0.199890137,-0.041809082,-0.004577637
-0.200195313,-0.040893555,-0.003051758
-0.199584961,-0.040893555,-0.004272461
-0.200805664,-0.039672852,-0.00579834
-0.20111084,-0.040588379,-0.00579834
-0.199890137,-0.040588379,-0.00793457
-0.199584961,-0.040588379,-0.007019043
-0.198669434,-0.040283203,-0.008850098
-0.198974609,-0.040893555,-0.006408691
-0.199279785,-0.041503906,-0.004882813
-0.198669434,-0.042114258,-0.003662109
-0.200500488,-0.041503906,-0.002441406
-0.201721191,-0.041503906,-0.004577637
-0.200195313,-0.040588379,-0.005493164
-0.201721191,-0.039672852,-0.005493164
-0.200500488,-0.039367676,-0.008544922
-0.199279785,-0.040283203,-0.008239746
-0.19744873,-0.040588379,-0.006408691
-0.198974609,-0.042114258,-0.006103516
-0.200500488,-0.042114258,-0.005493164
-0.199279785,-0.041503906,-0.004882813
-0.199279785,-0.041503906,-0.003662109
-0.201721191,-0.040283203,-0.002746582
-0.200500488,-0.040893555,-0.007019043
-0.201721191,-0.0390625,-0.007324219
-0.199279785,-0.039672852,-0.005493164
-0.198364258,-0.039672852,-0.007629395
-0.198364258,-0.041503906,-0.004882813
-0.198059082,-0.041809082,-0.006103516
-0.197143555,-0.041503906,-0.004577637
-0.199584961,-0.042114258,-0.00579834
-0.199279785,-0.042114258,-0.003662109
-0.199584961,-0.040588379,-0.001831055
-0.200500488,-0.040893555,-0.005493164
-0.202331543,-0.040283203,-0.007019043
-0.199279785,-0.039367676,-0.00579834
-0.197753906,-0.040283203,-0.007019043
-0.197143555,-0.041503906,-0.006408691
-0.197753906,-0.041503906,-0.004882813
-0.196228027,-0.041809082,-0.004577637
-0.198974609,-0.042724609,-0.004577637
-0.199890137,-0.042114258,-0.003662109
-0.200500488,-0.040283203,-0.003662109
-0.200500488,-0.040893555,-0.00579834
-0.200195313,-0.039672852,-0.006713867
-0.200195313,-0.040283203,-0.008850098
-0.198364258,-0.040283203,-0.00793457
-0.198669434,-0.040893555,-0.008239746
-0.196228027,-0.041809082,-0.004882813
-0.19744873,-0.042419434,-0.005493164
-0.199584961,-0.041503906,-0.004577637
-0.199584961,-0.040893555,-0.003051758
-0.199584961,-0.04119873,-0.006103516
-0.201416016,-0.040283203,-0.004577637
-0.202026367,-0.039672852,-0.008544922
-0.200195313,-0.039672852,-0.007629395
-0.197753906,-0.039978027,-0.008544922
-0.19744873,-0.040588379,-0.005493164
-0.197143555,-0.042114258,-0.006713867
-0.198059082,-0.041809082,-0.00579834
-0.199279785,-0.042114258,-0.004577637
-0.199890137,-0.041809082,-0.003662109
-0.200805664,-0.039978027,-0.006713867
-0.202331543,-0.040893555,-0.004272461
-0.202026367,-0.040283203,-0.006103516
-0.199584961,-0.040283203,-0.00793457
-0.199279785,-0.040588379,-0.007019043
-0.199279785,-0.041503906,-0.004882813
-0.198364258,-0.042114258,-0.007019043
-0.19744873,-0.042724609,-0.005493164
-0.200500488,-0.041503906,-0.003356934
-0.200195313,-0.04119873,-0.004272461
-0.200805664,-0.041503906,-0.004882813
-0.200805664,-0.040588379,-0.006103516
-0.20111084,-0.040588379,-0.006103516
-0.200500488,-0.039367676,-0.007324219
-0.198669434,-0.039672852,-0.007019043
-0.198059082,-0.04119873,-0.00579834
-0.196838379,-0.041503906,-0.00579834
-0.196533203,-0.041809082,-0.004882813
-0.198974609,-0.043029785,-0.004882813
-0.199584961,-0.04119873,-0.004577637
-0.201416016,-0.041503906,-0.003967285
-0.200805664,-0.040893555,-0.005493164
-0.200805664,-0.040283203,-0.006103516
-0.199584961,-0.0390625,-0.00793457
-0.19744873,-0.040283203,-0.007324219
-0.197753906,-0.039672852,-0.008850098
-0.197143555,-0.041809082,-0.006103516
-0.195617676,-0.042419434,-0.003356934
-0.199890137,-0.041809082,-0.004577637
-0.200195313,-0.041503906,-0.004577637
-0.199890137,-0.040893555,-0.006408691
-0.200805664,-0.040283203,-0.007019043
-0.200805664,-0.040588379,-0.006713867
-0.199279785,-0.039367676,-0.008850098
-0.198669434,-0.039367676,-0.006713867
-0.197753906,-0.041503906,-0.008239746
-0.197753906,-0.041503906,-0.004882813
-0.196533203,-0.041503906,-0.003662109
-0.198364258,-0.042419434,-0.003967285
-0.198669434,-0.042419434,-0.003662109
-0.200195313,-0.040893555,-0.005187988
-0.200500488,-0.040893555,-0.004577637
-0.20111084,-0.039367676,-0.00579834
-0.198364258,-0.039978027,-0.007324219
-0.19744873,-0.039978027,-0.007629395
-0.196838379,-0.041503906,-0.007019043
-0.196533203,-0.041809082,-0.006103516
-0.196838379,-0.042419434,-0.004577637
-0.198059082,-0.042114258,-0.003967285
-0.199890137,-0.04119873,-0.004577637
-0.200195313,-0.040588379,-0.004577637
-0.20111084,-0.040588379,-0.006103516
-0.200805664,-0.040893555,-0.007019043
-0.198974609,-0.039672852,-0.007324219
-0.198669434,-0.040283203,-0.00579834
-0.19744873,-0.041503906,-0.007019043
-0.197143555,-0.041809082,-0.006408691
-0.198364258,-0.04119873,-0.003662109
-0.198974609,-0.042114258,-0.006103516
-0.198974609,-0.041809082,-0.003051758
-0.200195313,-0.04119873,-0.003051758
-0.200500488,-0.040588379,-0.005493164
-0.202941895,-0.039978027,-0.005187988
-0.198669434,-0.039672852,-0.008239746
-0.197753906,-0.040588379,-0.007629395
-0.198059082,-0.040588379,-0.010681152
-0.196838379,-0.040893555,-0.00579834
-0.196228027,-0.042114258,-0.00579834
-0.198974609,-0.041503906,-0.005187988
-0.198974609,-0.040893555,-0.003967285
-0.199279785,-0.040893555,-0.00579834
-0.200500488,-0.040283203,-0.007324219
-0.20111084,-0.040588379,-0.007629395
-0.197753906,-0.040588379,-0.007019043
-0.19744873,-0.040893555,-0.007019043
-0.196228027,-0.040893555,-0.008544922
-0.197143555,-0.041503906,-0.00579834
-0.197753906,-0.042114258,-0.00579834
-0.198974609,-0.042114258,-0.004577637
-0.198669434,-0.041809082,-0.005493164
-0.199890137,-0.040283203,-0.00579834
-0.198974609,-0.040283203,-0.005187988
-0.200195313,-0.040283203,-0.007019043
-0.198669434,-0.039978027,-0.007324219
-0.198059082,-0.040588379,-0.00793457
-0.195922852,-0.040893555,-0.007019043
-0.197143555,-0.041809082,-0.007019043
-0.195922852,-0.041809082,-0.00579834
-0.198364258,-0.042724609,-0.004882813
-0.198669434,-0.042419434,-0.005187988
-0.199584961,-0.040893555,-0.004882813
-0.199890137,-0.039978027,-0.006103516
-0.198974609,-0.039978027,-0.006103516
-0.198059082,-0.039978027,-0.006713867
-0.196838379,-0.039978027,-0.00579834
-0.196533203,-0.041503906,-0.004577637
-0.195617676,-0.041809082,-0.006408691
-0.195617676,-0.042724609,-0.005187988
-0.198364258,-0.041809082,-0.003662109
-0.198974609,-0.042114258,-0.004577637
-0.200500488,-0.041809082,-0.003356934
-0.199584961,-0.040283203,-0.004272461
-0.200805664,-0.040588379,-0.007324219
-0.198059082,-0.040283203,-0.007019043
-0.197143555,-0.040283203,-0.00579834
-0.197753906,-0.040588379,-0.005187988
-0.197143555,-0.042114258,-0.006408691
-0.196533203,-0.042419434,-0.004577637
-0.198364258,-0.042724609,-0.004882813
-0.198974609,-0.042419434,-0.002441406
-0.198974609,-0.041503906,-0.002441406
-0.200195313,-0.040588379,-0.006103516
-0.200195313,-0.0390625,-0.007629395
-0.199279785,-0.040283203,-0.008544922
-0.19744873,-0.040588379,-0.007019043
-0.19744873,-0.040588379,-0.006103516
-0.196228027,-0.041809082,-0.007324219
-0.196838379,-0.042724609,-0.006103516
-0.198364258,-0.041809082,-0.003967285
-0.19744873,-0.040893555,-0.00213623
-0.199279785,-0.040588379,-0.003967285
-0.200195313,-0.040893555,-0.00579834
-0.199584961,-0.039978027,-0.006408691
-0.198059082,-0.040588379,-0.006713867
-0.196533203,-0.040588379,-0.009460449
-0.195922852,-0.040893555,-0.008850098
-0.196228027,-0.041503906,-0.006103516
-0.196533203,-0.041503906,-0.004577637
-0.19744873,-0.042419434,-0.003051758
-0.198974609,-0.041503906,-0.003967285
-0.199279785,-0.040893555,-0.006103516
-0.199279785,-0.040588379,-0.00579834
-0.20111084,-0.039367676,-0.007324219
-0.198059082,-0.040283203,-0.00793457
-0.196533203,-0.040283203,-0.008850098
-0.195922852,-0.04119873,-0.00793457
-0.196228027,-0.041809082,-0.005187988
-0.195922852,-0.042419434,-0.004882813
-0.197753906,-0.041809082,-0.003662109
-0.198364258,-0.040588379,-0.00579834
-0.199279785,-0.040283203,-0.007324219
-0.199890137,-0.040283203,-0.006103516
-0.201416016,-0.038757324,-0.007324219
-0.19744873,-0.039367676,-0.006713867
-0.19744873,-0.040588379,-0.006408691
-0.195922852,-0.040893555,-0.00579834
-0.196228027,-0.041809082,-0.006713867
-0.195007324,-0.041503906,-0.00579834
-0.198059082,-0.042114258,-0.003967285
-0.198364258,-0.041809082,-0.003662109
-0.199890137,-0.04119873,-0.005187988
-0.198974609,-0.039367676,-0.005493164
-0.199584961,-0.040588379,-0.006103516
-0.198364258,-0.038757324,-0.007629395
-0.196838379,-0.039978027,-0.004882813
-0.196228027,-0.039978027,-0.007629395
-0.197143555,-0.042419434,-0.007019043
-0.196228027,-0.042724609,-0.003967285
-0.197753906,-0.041503906,-0.004882813
-0.198669434,-0.041503906,-0.003356934
-0.199279785,-0.040283203,-0.004577637
-0.199584961,-0.039978027,-0.00579834
-0.198974609,-0.039978027,-0.007324219
-0.19744873,-0.039672852,-0.00793457
-0.196533203,-0.040893555,-0.006713867
-0.195617676,-0.041503906,-0.007324219
-0.196533203,-0.040893555,-0.00579834
-0.194702148,-0.041809082,-0.004272461
-0.197143555,-0.041503906,-0.004577637
-0.198669434,-0.042114258,-0.003967285
-0.198669434,-0.040893555,-0.005187988
-0.198669434,-0.039978027,-0.004272461
-0.199584961,-0.039367676,-0.005187988
-0.197143555,-0.039367676,-0.006713867
-0.1953125,-0.040588379,-0.007629395
-0.1953125,-0.04119873,-0.008239746
-0.195922852,-0.041809082,-0.006103516
-0.1953125,-0.041503906,-0.005187988
-0.198364258,-0.042419434,-0.003662109
-0.198669434,-0.042419434,-0.004882813
-0.198059082,-0.040588379,-0.004882813
-0.199279785,-0.039978027,-0.005493164
-0.198974609,-0.039367676,-0.004882813
-0.19744873,-0.040283203,-0.006713867
-0.195617676,-0.040588379,-0.007324219
-0.196838379,-0.041503906,-0.007019043
-0.195617676,-0.040893555,-0.00579834
-0.194702148,-0.041809082,-0.005187988
-0.197143555,-0.041503906,-0.004882813
-0.198974609,-0.041809082,-0.004882813
-0.199279785,-0.040893555,-0.004577637
-0.198974609,-0.039978027,-0.006103516
-0.197753906,-0.040893555,-0.007324219
-0.197143555,-0.039978027,-0.00793457
-0.1953125,-0.039672852,-0.006408691
-0.1953125,-0.040893555,-0.009765625
-0.194091797,-0.040893555,-0.004882813
-0.19317627,-0.041503906,-0.00579834
-0.197143555,-0.042724609,-0.003967285
-0.198364258,-0.042114258,-0.004882813
-0.198974609,-0.040588379,-0.006713867
-0.199584961,-0.04119873,-0.00579834
-0.198669434,-0.039672852,-0.007019043
-0.197143555,-0.0390625,-0.007629395
-0.196838379,-0.039672852,-0.008239746
-0.195007324,-0.041503906,-0.008850098
-0.195922852,-0.041809082,-0.006103516
-0.195007324,-0.041503906,-0.005187988
-0.196838379,-0.042114258,-0.004577637
-0.197143555,-0.041809082,-0.004882813
-0.199279785,-0.039672852,-0.006408691
-0.199890137,-0.039978027,-0.005493164
-0.199890137,-0.039367676,-0.006103516
-0.197143555,-0.039978027,-0.00793457
-0.195922852,-0.040283203,-0.006713867
-0.1953125,-0.040893555,-0.006103516
-0.195922852,-0.041809082,-0.007019043
-0.194396973,-0.041503906,-0.006103516
-0.19744873,-0.041503906,-0.005187988
-0.19744873,-0.042114258,-0.006103516
-0.199584961,-0.039978027,-0.004882813
-0.199890137,-0.040588379,-0.003967285
-0.196838379,-0.039367676,-0.007324219
-0.197143555,-0.039367676,-0.006408691
-0.196533203,-0.040283203,-0.007019043
-0.195922852,-0.04119873,-0.008239746
-0.196533203,-0.041503906,-0.007019043
-0.1953125,-0.042114258,-0.004272461
-0.196533203,-0.04119873,-0.003662109
-0.197143555,-0.041809082,-0.002441406
-0.199584961,-0.040588379,-0.003967285
-0.199279785,-0.039978027,-0.005187988
-0.198059082,-0.040283203,-0.007324219
-0.197753906,-0.039978027,-0.007324219
-0.195617676,-0.039978027,-0.00793457
-0.195617676,-0.040893555,-0.009460449
-0.195922852,-0.041503906,-0.006103516
-0.193481445,-0.040893555,-0.004577637
-0.196533203,-0.041503906,-0.005187988
-0.198669434,-0.042114258,-0.003967285
-0.199279785,-0.040893555,-0.004882813
-0.199279785,-0.039672852,-0.006103516
-0.198059082,-0.0390625,-0.00579834
-0.198059082,-0.038757324,-0.008544922
-0.195007324,-0.040893555,-0.010070801
-0.195617676,-0.04119873,-0.009460449
-0.194702148,-0.042114258,-0.005493164
-0.193786621,-0.04119873,-0.004882813
-0.196228027,-0.042724609,-0.004272461
-0.198059082,-0.040893555,-0.004577637
-0.199279785,-0.04119873,-0.005187988
-0.197143555,-0.040588379,-0.004577637
-0.198364258,-0.039978027,-0.006408691
-0.196838379,-0.039367676,-0.009460449
-0.1953125,-0.040893555,-0.010070801
-0.1953125,-0.041809082,-0.007019043
-0.1953125,-0.041503906,-0.006713867
-0.193481445,-0.042114258,-0.006103516
-0.19744873,-0.041503906,-0.003967285
-0.196228027,-0.042419434,-0.006408691
-0.198974609,-0.040893555,-0.003967285
-0.198364258,-0.039978027,-0.004882813
-0.197753906,-0.039978027,-0.006103516
-0.196533203,-0.040588379,-0.006408691
-0.196533203,-0.040893555,-0.007019043
-0.194091797,-0.040588379,-0.006408691
-0.1953125,-0.041503906,-0.006103516
-0.194396973,-0.041809082,-0.005187988
-0.195922852,-0.043029785,-0.004577637
-0.197753906,-0.042114258,-0.003967285
-0.198364258,-0.040588379,-0.003967285
-0.19744873,-0.039672852,-0.004882813
-0.198669434,-0.039672852,-0.007019043
-0.19744873,-0.0390625,-0.006103516
-0.195617676,-0.039672852,-0.007629395
-0.1953125,-0.04119873,-0.00793457
-0.194702148,-0.04119873,-0.007019043
-0.194396973,-0.041503906,-0.005187988
-0.195922852,-0.042114258,-0.003967285
-0.198059082,-0.041809082,-0.003356934
-0.19744873,-0.040893555,-0.003356934
-0.198669434,-0.040283203,-0.007019043
-0.19744873,-0.039672852,-0.00579834
-0.197143555,-0.0390625,-0.007629395
-0.195617676,-0.039367676,-0.00793457
-0.1953125,-0.040283203,-0.007629395
-0.194396973,-0.041809082,-0.006408691
-0.193786621,-0.040893555,-0.005187988
-0.196533203,-0.042114258,-0.004272461
-0.198669434,-0.041503906,-0.002746582
-0.198059082,-0.041809082,-0.00579834
-0.200500488,-0.041503906,-0.004882813
-0.196533203,-0.039367676,-0.00579834
-0.195617676,-0.039367676,-0.00793457
-0.195007324,-0.040588379,-0.008239746
-0.196228027,-0.04119873,-0.007629395
-0.194396973,-0.04119873,-0.00579834
-0.1953125,-0.04119873,-0.003967285
-0.196838379,-0.041503906,-0.005493164
-0.19744873,-0.040588379,-0.002441406
-0.196838379,-0.040893555,-0.00579834
-0.197753906,-0.0390625,-0.005493164
-0.196228027,-0.039367676,-0.007019043
-0.195922852,-0.039367676,-0.008239746
-0.195922852,-0.040283203,-0.008239746
-0.194702148,-0.040588379,-0.007324219
-0.194702148,-0.040588379,-0.006408691
-0.194396973,-0.041503906,-0.005187988
-0.194702148,-0.042419434,-0.004577637
-0.196228027,-0.042114258,-0.003967285
-0.19744873,-0.040893555,-0.004272461
-0.198364258,-0.039367676,-0.003967285
-0.19744873,-0.040283203,-0.00579834
-0.196228027,-0.0390625,-0.008239746
-0.193786621,-0.039978027,-0.00793457
-0.195617676,-0.040893555,-0.008239746
-0.195007324,-0.042114258,-0.007019043
-0.193481445,-0.042419434,-0.006713867
-0.195617676,-0.04119873,-0.004577637
-0.197143555,-0.041503906,-0.004882813
-0.19744873,-0.040283203,-0.003051758
-0.198364258,-0.039672852,-0.004577637
-0.196838379,-0.038757324,-0.007324219
-0.195007324,-0.039978027,-0.007324219
-0.1953125,-0.040283203,-0.00793457
-0.1953125,-0.041503906,-0.009765625
-0.193786621,-0.041809082,-0.00793457
-0.194396973,-0.042114258,-0.004577637
-0.1953125,-0.042419434,-0.004577637
-0.19744873,-0.041809082,-0.004272461
-0.198364258,-0.039672852,-0.00579834
-0.199584961,-0.040588379,-0.004577637
-0.1953125,-0.0390625,-0.007019043
-0.195922852,-0.039367676,-0.007324219
-0.194396973,-0.039978027,-0.008544922
-0.192871094,-0.040588379,-0.010375977
-0.193481445,-0.04119873,-0.006408691
-0.195007324,-0.042419434,-0.00579834
-0.1953125,-0.040893555,-0.005493164
-0.196838379,-0.040893555,-0.005493164
-0.196228027,-0.040588379,-0.006408691
-0.196838379,-0.039672852,-0.007019043
-0.195617676,-0.0390625,-0.00579834
-0.195007324,-0.038757324,-0.008239746
-0.1953125,-0.040283203,-0.008850098
-0.194702148,-0.04119873,-0.008239746
-0.194091797,-0.041809082,-0.006103516
-0.19317627,-0.042114258,-0.004882813
-0.195617676,-0.041503906,-0.00579834
-0.19744873,-0.042114258,-0.006408691
-0.196533203,-0.041503906,-0.006713867
-0.197143555,-0.039367676,-0.00579834
-0.19744873,-0.040588379,-0.00579834
-0.196533203,-0.039672852,-0.007019043
-0.195007324,-0.040893555,-0.008850098
-0.19317627,-0.040283203,-0.005187988
-0.19317627,-0.040588379,-0.007019043
-0.192565918,-0.042724609,-0.005187988
-0.195007324,-0.042419434,-0.004882813
-0.1953125,-0.041503906,-0.006103516
-0.197753906,-0.040893555,-0.003967285
-0.197753906,-0.040283203,-0.00579834
-0.196228027,-0.039672852,-0.007324219
-0.195007324,-0.0390625,-0.007629395
-0.194396973,-0.040588379,-0.006408691
-0.193786621,-0.040893555,-0.00579834
-0.194091797,-0.041809082,-0.004577637
-0.193481445,-0.041809082,-0.004882813
-0.194396973,-0.041809082,-0.003967285
-0.196228027,-0.041809082,-0.003356934
-0.196533203,-0.04119873,-0.003356934
-0.197753906,-0.040588379,-0.004882813
-0.196228027,-0.039672852,-0.006713867
-0.195007324,-0.039978027,-0.00579834
-0.193786621,-0.039672852,-0.00579834
-0.193481445,-0.041503906,-0.006103516
-0.19317627,-0.041503906,-0.007019043
-0.192871094,-0.041809082,-0.00579834
-0.193481445,-0.042114258,-0.004272461
-0.195922852,-0.04119873,-0.002746582
-0.196838379,-0.041503906,-0.004272461
-0.198059082,-0.039978027,-0.005493164
-0.196228027,-0.039367676,-0.006408691
-0.195617676,-0.039978027,-0.006713867
-0.193481445,-0.040283203,-0.00793457
-0.192565918,-0.039978027,-0.004882813
-0.192871094,-0.042114258,-0.00579834
-0.192565918,-0.042114258,-0.005493164
-0.194396973,-0.042114258,-0.003662109
-0.196838379,-0.042419434,-0.003051758
-0.195922852,-0.039367676,-0.003051758
